PROJECT_ID,MINISTRY,SECTOR,STATE,AGENCY,ORIGINAL_COST_RS_CRORE,CUMULATIVE_EXPENDITURE_RS_CRORE,PHYSICAL_PROGRESS_PERCENT,START_DATE,ORIGINAL_TARGET_DOC,PROGRESS_CHANGE,EXPENDITURE_CHANGE
618948.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,"MULTI-STATES (JHARKHAND, WEST BENGAL)",NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],782.18,44.31,4.44,2026-01-02,2028-01-01,0.14000000000000057,21.360000000000003
618948.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,"MULTI-STATES (JHARKHAND, WEST BENGAL)",NHAI,782.18,202.69,5.64,2026-01-02,2028-01-01,1.1999999999999993,158.38
618948.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,"MULTI-STATES (JHARKHAND, WEST BENGAL)",NHAI,782.18,224.06,8.649999999999999,2026-01-02,2028-01-01,3.009999999999999,21.370000000000005
618949.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,JHARKHAND,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1444.94,648.92,86.44,2023-01-12,2025-01-12,,
618949.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,JHARKHAND,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1444.94,652.67,86.44,2023-01-12,2025-01-12,0.0,3.75
618949.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,JHARKHAND,NHAI,1444.94,723.48,90.02,2023-01-12,2025-01-12,3.5799999999999983,70.81000000000006
618949.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,JHARKHAND,NHAI,1444.94,781.51,90.53,2023-01-12,2025-01-12,0.5100000000000051,58.02999999999997
618950.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,JHARKHAND,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1565.47,48.97,5.0200000000000005,2026-01-01,2028-01-01,,
618950.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,JHARKHAND,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1565.47,49.08,6.550000000000001,2026-01-01,2028-01-01,1.5300000000000002,0.10999999999999943
618950.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,JHARKHAND,NHAI,1565.47,55.24,9.0,2026-01-01,2028-01-01,2.4499999999999993,6.160000000000004
618950.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,JHARKHAND,NHAI,1565.47,106.04,12.0,2026-01-01,2028-01-01,3.0,50.800000000000004
618951.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,"MULTI-STATES (BIHAR, JHARKHAND)",NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1125.78,609.94,91.3,2022-01-03,2024-01-02,,
618951.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,"MULTI-STATES (BIHAR, JHARKHAND)",NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1125.78,609.94,91.3,2022-01-03,2024-01-02,0.0,0.0
618951.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,"MULTI-STATES (BIHAR, JHARKHAND)",NHAI,1125.78,830.06,91.3,2022-01-03,2024-01-02,0.0,220.1199999999999
618951.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,"MULTI-STATES (BIHAR, JHARKHAND)",NHAI,1125.78,830.06,91.3,2022-01-03,2024-01-02,0.0,0.0
618952.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,"MULTI-STATES (BIHAR, JHARKHAND)",NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1954.77,1820.63,85.17,2020-01-11,2024-01-10,,
618952.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,"MULTI-STATES (BIHAR, JHARKHAND)",NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1954.77,1862.87,85.96000000000001,2020-01-11,2024-01-10,0.7900000000000063,42.23999999999978
618952.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,"MULTI-STATES (BIHAR, JHARKHAND)",NHAI,1954.77,2008.25,86.53999999999999,2020-01-11,2024-01-10,0.5799999999999841,145.3800000000001
618952.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,"MULTI-STATES (BIHAR, JHARKHAND)",NHAI,1954.77,2025.05,87.02,2020-01-11,2024-01-10,0.480000000000004,16.799999999999955
618953.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,BIHAR,NHAI,1199.58,1120.87,89.23,2020-01-02,2023-01-08,,
618953.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,BIHAR,NHAI,1199.58,1147.24,91.14,2020-01-02,2023-01-08,1.9099999999999966,26.37000000000012
618953.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,BIHAR,NHAI,1199.58,1308.0,91.99,2020-01-02,2023-01-08,0.8499999999999943,160.76
618953.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,BIHAR,NHAI,1199.58,1312.28,92.4,2020-01-02,2023-01-08,0.4100000000000108,4.279999999999973
618954.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,BIHAR,NHAI,1473.2,586.95,16.41,2025-01-01,2027-01-07,,
618954.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,BIHAR,NHAI,1473.2,587.15,17.45,2025-01-01,2027-01-07,1.0399999999999991,0.1999999999999318
618954.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,BIHAR,NHAI,1473.2,641.88,21.5,2025-01-01,2027-01-07,4.050000000000001,54.73000000000002
618954.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,BIHAR,NHAI,1473.2,644.37,23.78,2025-01-01,2027-01-07,2.280000000000001,2.490000000000009
618955.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,BIHAR,NHAI,638.29,622.86,99.66,2019-01-11,2021-01-11,,
618955.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,BIHAR,NHAI,638.29,622.86,99.8,2019-01-11,2021-01-11,0.14000000000000057,0.0
618955.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,BIHAR,NHAI,638.29,1096.09,99.8,2019-01-11,2021-01-11,0.0,473.2299999999999
618955.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,BIHAR,NHAI,638.29,1096.16,99.8,2019-01-11,2021-01-11,0.0,0.07000000000016371
618956.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,BIHAR,NHAI,498.97,43.95,20.42,2024-01-10,2027-01-04,,
618956.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,BIHAR,NHAI,498.97,43.95,22.4,2024-01-10,2027-01-04,1.9799999999999969,0.0
618956.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,BIHAR,NHAI,498.97,43.95,25.03,2024-01-10,2027-01-04,2.6300000000000026,0.0
618956.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,BIHAR,NHAI,498.97,57.23,26.840000000000003,2024-01-10,2027-01-04,1.8100000000000023,13.279999999999994
618957.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,CHHATTISGARH,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1002.33,780.84,98.75,2022-01-01,2024-01-01,,
618957.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,CHHATTISGARH,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1002.33,781.21,98.75,2022-01-01,2024-01-01,0.0,0.37000000000000455
618957.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,CHHATTISGARH,NHAI,1002.33,944.63,98.75,2022-01-01,2024-01-01,0.0,163.41999999999996
618957.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,CHHATTISGARH,NHAI,1002.33,944.68,98.75,2022-01-01,2024-01-01,0.0,0.049999999999954525
618958.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,ASSAM,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1200.14,0.0,52.0,2018-01-05,2023-01-06,,
618958.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,ASSAM,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1200.14,0.0,52.0,2018-01-05,2023-01-06,0.0,0.0
618958.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,ASSAM,NHAI,1200.14,0.0,52.0,2018-01-05,2023-01-06,0.0,0.0
618958.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,ASSAM,NHAI,1200.14,0.0,52.0,2018-01-05,2023-01-06,0.0,0.0
618959.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTAR PRADESH,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1017.99,406.6,100.0,2023-01-12,2025-01-03,,
618959.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTAR PRADESH,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1017.99,406.6,100.0,2023-01-12,2025-01-03,0.0,0.0
618960.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTAR PRADESH,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1377.51,394.66,42.26,2023-01-12,2026-01-06,,
618960.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTAR PRADESH,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1377.51,425.91,42.76,2023-01-12,2026-01-06,0.5,31.25
618960.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTAR PRADESH,NHAI,1377.51,447.26,44.64,2023-01-12,2026-01-06,1.8800000000000026,21.349999999999966
618960.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTAR PRADESH,NHAI,1377.51,448.99,44.64,2023-01-12,2026-01-06,0.0,1.7300000000000182
618961.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTAR PRADESH,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],775.94,15.11,4.44,2025-01-12,2027-01-12,,
618961.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTAR PRADESH,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],775.94,21.22,9.18,2025-01-12,2027-01-12,4.739999999999999,6.109999999999999
618961.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTAR PRADESH,NHAI,775.94,42.97,18.5,2025-01-12,2027-01-12,9.32,21.75
618961.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTAR PRADESH,NHAI,775.94,70.02,24.55,2025-01-12,2027-01-12,6.050000000000001,27.049999999999997
618962.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,MADHYA PRADESH,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1102.97,65.45,18.4,2025-01-08,2027-01-08,,
618962.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,MADHYA PRADESH,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1102.97,93.7,22.4,2025-01-08,2027-01-08,4.0,28.25
618962.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,MADHYA PRADESH,NHAI,1102.97,174.55,27.250000000000004,2025-01-08,2027-01-08,4.850000000000005,80.85000000000001
618962.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,MADHYA PRADESH,NHAI,1102.97,196.68,28.28,2025-01-08,2027-01-08,1.0299999999999976,22.129999999999995
618963.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,MADHYA PRADESH,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],784.14,317.58,42.83,2025-01-03,2027-01-03,,
618963.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,MADHYA PRADESH,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],784.14,318.13,44.37,2025-01-03,2027-01-03,1.5399999999999991,0.5500000000000114
618963.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,MADHYA PRADESH,NHAI,784.14,318.15,50.13,2025-01-03,2027-01-03,5.760000000000005,0.01999999999998181
618963.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,MADHYA PRADESH,NHAI,784.14,318.16,52.15,2025-01-03,2027-01-03,2.019999999999996,0.010000000000047748
618964.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,MADHYA PRADESH,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1425.98,66.78,8.02,2026-01-01,2028-01-01,,
618964.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,MADHYA PRADESH,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1425.98,69.44,10.3,2026-01-01,2028-01-01,2.280000000000001,2.6599999999999966
618964.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,MADHYA PRADESH,NHAI,1425.98,197.48,10.9,2026-01-01,2028-01-01,0.5999999999999996,128.04
618964.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,MADHYA PRADESH,NHAI,1425.98,197.81,11.57,2026-01-01,2028-01-01,0.6699999999999999,0.3300000000000125
618966.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,MADHYA PRADESH,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1123.17,94.69,15.72,2025-01-08,2027-01-08,,
618966.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,MADHYA PRADESH,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1123.17,119.13,16.259999999999998,2025-01-08,2027-01-08,0.5399999999999974,24.439999999999998
618966.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,MADHYA PRADESH,NHAI,1123.17,141.71,20.09,2025-01-08,2027-01-08,3.830000000000002,22.580000000000013
618966.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,MADHYA PRADESH,NHAI,1123.17,173.6,21.61,2025-01-08,2027-01-08,1.5199999999999996,31.889999999999986
618967.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,JAMMU AND KASHMIR,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],295.06,175.81,63.8,2024-01-08,2026-01-08,,
618967.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,JAMMU AND KASHMIR,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],295.06,175.97,64.0,2024-01-08,2026-01-08,0.20000000000000284,0.1599999999999966
618967.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,JAMMU AND KASHMIR,NHAI,295.06,176.11,64.18,2024-01-08,2026-01-08,0.18000000000000682,0.14000000000001478
618967.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,JAMMU AND KASHMIR,NHAI,295.06,176.25,64.88000000000001,2024-01-08,2026-01-08,0.7000000000000028,0.13999999999998636
618968.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTAR PRADESH,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1428.19,1220.87,97.5,2022-01-09,2024-01-09,,
618968.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTAR PRADESH,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1428.19,1221.16,97.5,2022-01-09,2024-01-09,0.0,0.290000000000191
618968.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTAR PRADESH,NHAI,1428.19,1394.44,99.24,2022-01-09,2024-01-09,1.7399999999999949,173.27999999999997
618968.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTAR PRADESH,NHAI,1428.19,1394.63,99.24,2022-01-09,2024-01-09,0.0,0.19000000000005457
618969.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,"MULTI-STATES (UTTAR PRADESH, UTTARAKHAND)",NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],2155.95,1469.55,91.5,2023-01-02,2025-01-02,,
618969.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,"MULTI-STATES (UTTAR PRADESH, UTTARAKHAND)",NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],2155.95,1482.54,91.6,2023-01-02,2025-01-02,0.09999999999999432,12.990000000000009
618969.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,"MULTI-STATES (UTTAR PRADESH, UTTARAKHAND)",NHAI,2155.95,1540.17,91.95,2023-01-02,2025-01-02,0.3500000000000085,57.63000000000011
618969.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,"MULTI-STATES (UTTAR PRADESH, UTTARAKHAND)",NHAI,2155.95,1543.12,92.98,2023-01-02,2025-01-02,1.0300000000000011,2.949999999999818
618970.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTAR PRADESH,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1335.45,1016.38,92.89,2022-01-09,2024-01-09,,
618970.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTAR PRADESH,NATIONAL HIGHWAYS AUTHORITY OF INDIA [NHAI],1335.45,1021.32,92.89,2022-01-09,2024-01-09,0.0,4.940000000000055
618970.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTAR PRADESH,NHAI,1335.45,1253.61,98.06,2022-01-09,2024-01-09,5.170000000000002,232.28999999999985
618970.0,MINISTRY OF ROAD TRANSPORT & HIGHWAYS,ROADS & HIGHWAYS,UTTAR PRADESH,NHAI,1335.45,1253.61,98.06,2022-01-09,2024-01-09,0.0,0.0
618971.0,MINISTRY OF HOUSING & URBAN AFFAIRS,URBAN PUBLIC TRANSPORT,MAHARASHTRA,MAHARASHTRA METRO RAIL CORPORATION LIMITED [MMRCL],3626.24,2.65,1.38,2025-01-07,2029-01-07,,
618971.0,MINISTRY OF HOUSING & URBAN AFFAIRS,URBAN PUBLIC TRANSPORT,MAHARASHTRA,MAHARASHTRA METRO RAIL CORPORATION LIMITED [MMRCL],3626.24,3.33,1.4500000000000002,2025-01-07,2029-01-07,0.07000000000000028,0.6800000000000002
618971.0,MINISTRY OF HOUSING & URBAN AFFAIRS,URBAN PUBLIC TRANSPORT,MAHARASHTRA,MAHARASHTRA METRO RAIL CORPORATION LIMITED [MMRCL],3626.24,4.48,1.88,2025-01-07,2029-01-07,0.4299999999999997,1.1500000000000004
618971.0,MINISTRY OF HOUSING & URBAN AFFAIRS,URBAN PUBLIC TRANSPORT,MAHARASHTRA,MAHARASHTRA METRO RAIL CORPORATION LIMITED [MMRCL],3626.24,16.17,2.4,2025-01-07,2029-01-07,0.52,11.690000000000001
618972.0,MINISTRY OF RAILWAYS,RAILWAYS,GUJARAT,WESTERN RAILWAY [WR] - II,1456.77,0.0,0.0,2025-01-12,2028-01-12,,
618972.0,MINISTRY OF RAILWAYS,RAILWAYS,GUJARAT,WESTERN RAILWAY [WR] - II,1456.77,0.28,0.0,2025-01-12,2028-01-12,0.0,0.28
618972.0,MINISTRY OF RAILWAYS,RAILWAYS,GUJARAT,WESTERN RAILWAY [WR] - II,1456.77,0.28,0.0,2025-01-12,2028-01-12,0.0,0.0
618976.0,MINISTRY OF POWER,ELECTRICITY GENERATION,MADHYA PRADESH,NATIONAL THERMAL POWER CORPORATION [NTPC],20446.0,1721.18,7.5,2025-01-05,2030-01-03,,
618976.0,MINISTRY OF POWER,ELECTRICITY GENERATION,MADHYA PRADESH,NATIONAL THERMAL POWER CORPORATION [NTPC],20446.0,1945.1,8.200000000000001,2025-01-05,2030-01-03,0.7000000000000011,223.91999999999985
618976.0,MINISTRY OF POWER,ELECTRICITY GENERATION,MADHYA PRADESH,NATIONAL THERMAL POWER CORPORATION [NTPC],20446.0,2141.47,10.0,2025-01-05,2030-01-03,1.799999999999999,196.3699999999999
618976.0,MINISTRY OF POWER,ELECTRICITY GENERATION,MADHYA PRADESH,NATIONAL THERMAL POWER CORPORATION [NTPC],20446.0,2329.76,11.5,2025-01-05,2030-01-03,1.5,188.29000000000042
618977.0,MINISTRY OF CIVIL AVIATION,AVIATION & AVIATION INFRASTRUCTURE,RAJASTHAN,AIRPORT AUTHORITY OF INDIA [AAI],1507.0,40.4,12.8,2025-01-10,2027-01-10,,
618977.0,MINISTRY OF CIVIL AVIATION,AVIATION & AVIATION INFRASTRUCTURE,RAJASTHAN,AIRPORT AUTHORITY OF INDIA [AAI],1507.0,46.66,13.1,2025-01-10,2027-01-10,0.29999999999999893,6.259999999999998
618977.0,MINISTRY OF CIVIL AVIATION,AVIATION & AVIATION INFRASTRUCTURE,RAJASTHAN,AIRPORT AUTHORITY OF INDIA [AAI],1507.0,71.13,13.3,2025-01-10,2027-01-10,0.20000000000000107,24.47
618977.0,MINISTRY OF CIVIL AVIATION,AVIATION & AVIATION INFRASTRUCTURE,RAJASTHAN,AIRPORT AUTHORITY OF INDIA [AAI],1507.0,81.41,13.6,2025-01-10,2027-01-10,0.29999999999999893,10.280000000000001
618978.0,MINISTRY OF RAILWAYS,RAILWAYS,"MULTI-STATES (CHHATTISGARH, MAHARASHTRA)",SOUTH EASTERN CENTRAL RAILWAY,2222.53,0.0,0.0,2025-01-10,2030-01-10,,
618978.0,MINISTRY OF RAILWAYS,RAILWAYS,"MULTI-STATES (CHHATTISGARH, MAHARASHTRA)",SOUTH EASTERN CENTRAL RAILWAY,2222.53,0.0,0.0,2025-01-10,2030-01-10,0.0,0.0
618978.0,MINISTRY OF RAILWAYS,RAILWAYS,"MULTI-STATES (CHHATTISGARH, MAHARASHTRA)",SOUTH EASTERN CENTRAL RAILWAY,2222.53,0.35,1.0,2025-01-10,2030-01-10,1.0,0.35
618981.0,MINISTRY OF COAL,ELECTRICITY GENERATION,RAJASTHAN,NLC INDIA LIMITED [NLCIL],4147.07,224.77,0.0,2025-01-09,2028-01-03,,
618981.0,MINISTRY OF COAL,ELECTRICITY GENERATION,RAJASTHAN,NLC INDIA LIMITED [NLCIL],4147.07,224.77,0.0,2025-01-09,2028-01-03,0.0,0.0
618981.0,MINISTRY OF COAL,ELECTRICITY GENERATION,RAJASTHAN,NLC INDIA LIMITED [NLCIL],4147.07,249.95,0.0,2025-01-09,2028-01-03,0.0,25.17999999999998
618981.0,MINISTRY OF COAL,ELECTRICITY GENERATION,RAJASTHAN,NLC INDIA LIMITED [NLCIL],4147.07,249.95,0.0,2025-01-09,2028-01-03,0.0,0.0
618982.0,MINISTRY OF COAL,COAL,ODISHA,NLC INDIA LIMITED [NLCIL],522.45,324.74,72.65,2023-01-05,2026-01-06,,
618982.0,MINISTRY OF COAL,COAL,ODISHA,NLC INDIA LIMITED [NLCIL],522.45,324.74,73.65,2023-01-05,2026-01-06,1.0,0.0
618982.0,MINISTRY OF COAL,COAL,ODISHA,NLC INDIA LIMITED [NLCIL],522.45,324.74,73.65,2023-01-05,2026-01-06,0.0,0.0
618982.0,MINISTRY OF COAL,COAL,ODISHA,NLC INDIA LIMITED [NLCIL],522.45,334.44,74.8,2023-01-05,2026-01-06,1.1499999999999915,9.699999999999989
618985.0,MINISTRY OF HOUSING & URBAN AFFAIRS,URBAN PUBLIC TRANSPORT,MAHARASHTRA,MAHARASHTRA METRO RAIL CORPORATION LIMITED [MMRCL],9857.85,3.94,0.48,2025-01-12,2030-01-12,,
618985.0,MINISTRY OF HOUSING & URBAN AFFAIRS,URBAN PUBLIC TRANSPORT,MAHARASHTRA,MAHARASHTRA METRO RAIL CORPORATION LIMITED [MMRCL],9857.85,5.49,0.52,2025-01-12,2030-01-12,0.040000000000000036,1.5500000000000003
618985.0,MINISTRY OF HOUSING & URBAN AFFAIRS,URBAN PUBLIC TRANSPORT,MAHARASHTRA,MAHARASHTRA METRO RAIL CORPORATION LIMITED [MMRCL],9857.85,7.41,1.3,2025-01-12,2030-01-12,0.78,1.92
618985.0,MINISTRY OF HOUSING & URBAN AFFAIRS,URBAN PUBLIC TRANSPORT,MAHARASHTRA,MAHARASHTRA METRO RAIL CORPORATION LIMITED [MMRCL],9857.85,8.62,1.51,2025-01-12,2030-01-12,0.20999999999999996,1.209999999999999
618986.0,MINISTRY OF RAILWAYS,RAILWAYS,ASSAM,NORTHEAST FRONTIER RAILWAY [NFR],3633.58,0.0,0.0,2025-01-09,2029-01-06,,
618986.0,MINISTRY OF RAILWAYS,RAILWAYS,ASSAM,NORTHEAST FRONTIER RAILWAY [NFR],3633.58,0.0,0.0,2025-01-09,2029-01-06,0.0,0.0
618986.0,MINISTRY OF RAILWAYS,RAILWAYS,ASSAM,NORTHEAST FRONTIER RAILWAY [NFR],3633.58,0.0,0.0,2025-01-09,2029-01-06,0.0,0.0
618991.0,MINISTRY OF COAL,ELECTRICITY GENERATION,GUJARAT,NLC INDIA LIMITED [NLCIL],1221.41,64.03,0.0,2024-01-03,2026-01-12,,
618991.0,MINISTRY OF COAL,ELECTRICITY GENERATION,GUJARAT,NLC INDIA LIMITED [NLCIL],1221.41,64.03,0.0,2024-01-03,2026-01-12,0.0,0.0
618991.0,MINISTRY OF COAL,ELECTRICITY GENERATION,GUJARAT,NLC INDIA LIMITED [NLCIL],1221.41,66.07,0.0,2024-01-03,2026-01-12,0.0,2.039999999999992
618991.0,MINISTRY OF COAL,ELECTRICITY GENERATION,GUJARAT,NLC INDIA LIMITED [NLCIL],1221.41,71.51,0.0,2024-01-03,2026-01-12,0.0,5.440000000000012
618992.0,MINISTRY OF COAL,ELECTRICITY GENERATION,GUJARAT,NLC INDIA LIMITED [NLCIL],480.68,2.62,1.2,2024-01-04,2026-01-12,,
